id,stroke_id,tee_position_x,tee_position_y,tee_position_z,player_dexterity,dynamic_lie,impact_offset,impact_height,attack_angle,launch_direction,ball_speed,club_path,club_speed,dynamic_loft,face_angle,face_to_path,launch_angle,smash_factor,spin_axis,spin_loft,spin_rate,swing_direction,swing_plane,swing_radius,dplane_tilt,low_point_distance,low_point_height,low_point_side,max_height,carry,total,carry_side,total_side,landing_angle,hang_time,last_data,curve,reduced_accuracy,ball_trajectory,club_trajectory
85c9e954-1f6b-41e4-9415-0cc47de0259c,85c9e954-1f6b-41e4-9415-0cc47de0259c,2.161460212,-0.1686290843,0.03896041539,Right,64.7,0.0201,0.0023,-5.6,1.086,41.0091,6.0,33.921,34.642,-0.922,-6.922,24.876,1.209,-8.188,40.885,8990.0,2.19,55.604,0.979,-8.732,0.126,-0.006,0.009,23.283,103.88,105.763,-4.811,-4.965,49.438726,5.186304,3.705,-6.777,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 13.073811721887578, ""Y"": 6.198126179339346, ""Z"": 0.14194473230367147}, {""X"": 26.204659693210733, ""Y"": 12.443082422301584, ""Z"": 0.053488992759065664}, {""X"": 34.15437573569852, ""Y"": 15.98702507235194, ""Z"": -0.12195035061562537}, {""X"": 40.60352497213239, ""Y"": 18.564519075710383, ""Z"": -0.3338694831552389}, {""X"": 47.29481772738767, ""Y"": 20.799831328919698, ""Z"": -0.6190303318565266}, {""X"": 52.832876805501726, ""Y"": 22.188747589493605, ""Z"": -0.9035146828174953}, {""X"": 58.056132427133946, ""Y"": 23.01482932543412, ""Z"": -1.2096201114432752}, {""X"": 63.020313484493315, ""Y"": 23.283278950602423, ""Z"": -1.5318203370278145}, {""X"": 67.77139310102511, ""Y"": 23.00290370134503, ""Z"": -1.8658278123489018}, {""X"": 72.90885164920995, ""Y"": 22.0453726930816, ""Z"": -2.25148478765535}, {""X"": 77.86981086916022, ""Y"": 20.424823271309922, ""Z"": -2.64383201158076}, {""X"": 82.69224542987054, ""Y"": 18.158643776080954, ""Z"": -3.0395102012713977}, {""X"": 87.92820957424047, ""Y"": 14.902312791296536, ""Z"": -3.4794531691615886}, {""X"": 93.07524180796474, ""Y"": 10.884612248824872, ""Z"": -3.916235410649569}, {""X"": 98.17258056328345, ""Y"": 6.114923609769724, ""Z"": -4.346904725536913}, {""X"": 103.76758837885467, ""Y"": 0.0014609941518131109, ""Z"": -4.81132239002946}, {""X"": 104.01775960025908, ""Y"": 0.8278187386730451, ""Z"": -4.831822025907469}, {""X"": 104.27388323151348, ""Y"": 1.112766095079536, ""Z"": -4.852809416662806}, {""X"": 104.5291871019287, ""Y"": 0.8264524785267042, ""Z"": -4.873729634224746}, {""X"": 104.7755524021506, ""Y"": 6.41764129341027e-05, ""Z"": -4.89391740361663}, {""X"": 104.98461533838963, ""Y"": 0.19940038067431942, ""Z"": -4.911048526994005}, {""X"": 105.1931871156712, ""Y"": 0.0, ""Z"": -4.928139400942577}, {""X"": 105.64301058056932, ""Y"": 0.0, ""Z"": -4.964999025278423}]",[]
bcd0613b-0baf-4faf-94af-859e88137d78,bcd0613b-0baf-4faf-94af-859e88137d78,2.080718369,-0.1612961358,-0.002819993093,Right,57.7,-0.0054,-0.0137,-5.6,0.812,45.7372,7.0,36.58,26.299,-0.97,-7.97,19.809,1.2503,-11.76,32.901,6780.0,2.72,53.408,0.977,-13.002,0.129,-0.006,0.011,22.769,124.144,130.694,-10.088,-11.044,45.326303,5.375899,3.642,-11.84,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 14.416122708037854, ""Y"": 5.3368730632492785, ""Z"": 0.05806354297890434}, {""X"": 29.414653470521095, ""Y"": 11.011687981569569, ""Z"": -0.21619125350767635}, {""X"": 40.367599748109434, ""Y"": 14.987206230253301, ""Z"": -0.652359129572165}, {""X"": 49.25677775848141, ""Y"": 17.90420856207337, ""Z"": -1.161212718213879}, {""X"": 57.39369728934797, ""Y"": 20.15433832261441, ""Z"": -1.7513396365807057}, {""X"": 64.10289966868707, ""Y"": 21.576433962117136, ""Z"": -2.3269606739281268}, {""X"": 70.40137588636593, ""Y"": 22.447391234625268, ""Z"": -2.9387252653107714}, {""X"": 76.35537224836109, ""Y"": 22.767214243506146, ""Z"": -3.577811839867028}, {""X"": 82.02071557075995, ""Y"": 22.54091950070757, ""Z"": -4.23732572364572}, {""X"": 87.44444595001886, ""Y"": 21.777084985580473, ""Z"": -4.9117983975523645}, {""X"": 92.66636878938448, ""Y"": 20.486525607853526, ""Z"": -5.59678112402868}, {""X"": 98.34201594017637, ""Y"": 18.419810174755536, ""Z"": -6.375311665681892}, {""X"": 104.45000787824976, ""Y"": 15.379503682269963, ""Z"": -7.2448372265744165}, {""X"": 107.44115742985286, ""Y"": 13.571925390752092, ""Z"": -7.679707451137517}, {""X"": 110.98635774577473, ""Y"": 11.153926584230963, ""Z"": -8.200506482605235}, {""X"": 117.39293586635385, ""Y"": 6.024258129179063, ""Z"": -9.14950978037132}, {""X"": 123.73155160887279, ""Y"": 0.0026187243073252375, ""Z"": -10.087418696361013}, {""X"": 124.50066732322499, ""Y"": 0.8141949782703648, ""Z"": -10.200674466431975}, {""X"": 125.24417478254728, ""Y"": 1.074459994588608, ""Z"": -10.31015930505534}, {""X"": 125.98238545229694, ""Y"": 0.8118370960073662, ""Z"": -10.418864167452249}, {""X"": 126.73251126664793, ""Y"": 0.00014117909759647773, ""Z"": -10.529323592909595}, {""X"": 127.35638165640711, ""Y"": 0.19302593942873614, ""Z"": -10.621191331730499}, {""X"": 127.9766467777338, ""Y"": 0.0, ""Z"": -10.712528170823568}, {""X"": 130.21151144184284, ""Y"": 0.0, ""Z"": -11.04162210785687}]",[]
bb99b4db-133e-461b-9cff-fd923f44b2aa,bb99b4db-133e-461b-9cff-fd923f44b2aa,2.148038384,-0.1684054504,0.02892645329,Right,60.9,0.0187,-0.0004,-5.6,0.895,40.849,5.4,34.072,33.531,-0.887,-6.287,23.975,1.1989,-7.54,39.636,8740.0,1.758,57.389,1.005,-8.1,0.125,-0.006,0.008,22.171,103.963,106.554,-4.507,-4.707,48.184043,5.101296,3.647,-6.129,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 12.940918404569794, ""Y"": 5.872134056878361, ""Z"": 0.10907373867315368}, {""X"": 26.01567144566959, ""Y"": 11.802924054856843, ""Z"": 0.014862107673619259}, {""X"": 33.966052551604875, ""Y"": 15.176799384456631, ""Z"": -0.1508734800654543}, {""X"": 40.43205286707725, ""Y"": 17.635784104580726, ""Z"": -0.34800460344706985}, {""X"": 47.15320909242902, ""Y"": 19.77369456904046, ""Z"": -0.6118093035914561}, {""X"": 52.72301541134134, ""Y"": 21.106810211191178, ""Z"": -0.8744754616847289}, {""X"": 57.979943907688956, ""Y"": 21.904730095112477, ""Z"": -1.1570112837004014}, {""X"": 62.977752501571544, ""Y"": 22.171278783857986, ""Z"": -1.4545189852773082}, {""X"": 67.76103074481469, ""Y"": 21.913900635899438, ""Z"": -1.7631739519263347}, {""X"": 72.9317604230417, ""Y"": 21.01044788783087, ""Z"": -2.119964041452652}, {""X"": 77.92179368335273, ""Y"": 19.472409770002894, ""Z"": -2.4834848684478965}, {""X"": 82.76813200633975, ""Y"": 17.316084426535497, ""Z"": -2.850758524295872}, {""X"": 88.02346427104447, ""Y"": 14.213160685334008, ""Z"": -3.2600737880710744}, {""X"": 93.18112984569605, ""Y"": 10.38181367281491, ""Z"": -3.667643613011048}, {""X"": 98.27939738483597, ""Y"": 5.8321632924087705, ""Z"": -4.0708483438383825}, {""X"": 103.86371805470363, ""Y"": 0.00159374209263774, ""Z"": -4.507165196675138}, {""X"": 104.20604448492614, ""Y"": 0.8067802065466196, ""Z"": -4.533640244359185}, {""X"": 104.53809617402143, ""Y"": 1.0652973798390235, ""Z"": -4.559320657925364}, {""X"": 104.8778218619406, ""Y"": 0.7911191632288137, ""Z"": -4.58559456783671}, {""X"": 105.20578554435393, ""Y"": 7.322804498244295e-05, ""Z"": -4.610958819507288}, {""X"": 105.48610130574923, ""Y"": 0.19281351933062751, ""Z"": -4.632638048699791}, {""X"": 105.76561202044189, ""Y"": 0.0, ""Z"": -4.654255016210193}, {""X"": 106.44522633536559, ""Y"": 0.0, ""Z"": -4.706815437491425}]",[]
701c3d7b-df8f-4b6f-ab4a-4aa43f5aa697,701c3d7b-df8f-4b6f-ab4a-4aa43f5aa697,2.187791359,-0.1744027863,0.02016759432,Right,58.2,0.0253,-0.0072,-6.2,3.129,41.7043,8.0,34.703,30.57,1.278,-6.722,21.762,1.2017,-8.741,37.35,8270.0,3.07,51.192,0.999,-9.543,0.147,-0.008,0.014,20.789,107.605,111.629,-1.426,-1.653,45.910515,5.035957,3.629,-7.297,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 13.290090506993275, ""Y"": 5.424063531062917, ""Z"": 0.6191875250028338}, {""X"": 26.81511475869223, ""Y"": 10.950024272175853, ""Z"": 1.0125751094978166}, {""X"": 35.07912267944038, ""Y"": 14.116154228771432, ""Z"": 1.126352092452815}, {""X"": 41.81646687902093, ""Y"": 16.436131806877814, ""Z"": 1.145607794810047}, {""X"": 48.82946155307978, ""Y"": 18.465077222365206, ""Z"": 1.0954568183687985}, {""X"": 54.64430376599917, ""Y"": 19.74027747051313, ""Z"": 1.000754250984059}, {""X"": 60.13166281912953, ""Y"": 20.51412768218184, ""Z"": 0.8690882892475031}, {""X"": 65.34505007231891, ""Y"": 20.788015710163005, ""Z"": 0.7082039777889035}, {""X"": 70.329256864336, ""Y"": 20.56724531066228, ""Z"": 0.5242950490927141}, {""X"": 75.70903088608966, ""Y"": 19.737730040642592, ""Z"": 0.2960820573277368}, {""X"": 80.32352567697728, ""Y"": 18.494692055458913, ""Z"": 0.07881523129024531}, {""X"": 85.36072781531725, ""Y"": 16.540977823552822, ""Z"": -0.17734765953625664}, {""X"": 90.80455207418849, ""Y"": 13.697513340053884, ""Z"": -0.4715561775047765}, {""X"": 96.65324337188198, ""Y"": 9.771351167406014, ""Z"": -0.8008745012786174}, {""X"": 101.88517197529808, ""Y"": 5.489123286925225, ""Z"": -1.1005060830075086}, {""X"": 107.59391657859243, ""Y"": 0.0018062587200091684, ""Z"": -1.425710823789164}, {""X"": 108.09636243773939, ""Y"": 0.7598213919225714, ""Z"": -1.4540564443157982}, {""X"": 108.5831623899962, ""Y"": 1.0031065048703738, ""Z"": -1.4815193967240596}, {""X"": 109.08062994629567, ""Y"": 0.7448121442093338, ""Z"": -1.5095841649279083}, {""X"": 109.56078842197853, ""Y"": 9.22665052200955e-05, ""Z"": -1.5366724365261666}, {""X"": 109.97482780784422, ""Y"": 0.1839274215144826, ""Z"": -1.5600305817000313}, {""X"": 110.38723855436811, ""Y"": 0.0, ""Z"": -1.5832968466130124}, {""X"": 111.6081165727547, ""Y"": 0.0, ""Z"": -1.6521730138139525}]",[]
d03a3277-4b3e-4de6-91ab-aa56536e1a9d,d03a3277-4b3e-4de6-91ab-aa56536e1a9d,2.22304005,-0.1762755791,0.01349384856,Right,58.7,0.0201,0.0042,-4.8,4.059,40.1801,6.4,34.825,39.39,3.075,-3.325,29.048,1.1538,-3.593,44.307,9210.0,3.704,59.964,0.924,-3.694,0.096,-0.004,0.008,26.436,99.151,99.357,4.13,4.136,53.489438,5.359132,3.877,-2.892,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 26.04717123393726, ""Y"": 14.824016959599577, ""Z"": 1.6334720527063704}, {""X"": 32.69359673793677, ""Y"": 18.352292081269958, ""Z"": 1.9744316688033503}, {""X"": 38.77259140379802, ""Y"": 21.248631924863993, ""Z"": 2.2578237106006154}, {""X"": 44.39235298562606, ""Y"": 23.5037875152928, ""Z"": 2.4961985368040875}, {""X"": 49.641082656117455, ""Y"": 25.11622121284919, ""Z"": 2.699472774797431}, {""X"": 54.590346213169894, ""Y"": 26.090457269274278, ""Z"": 2.875443632414105}, {""X"": 59.298110007620856, ""Y"": 26.435536310039026, ""Z"": 3.030242305765286}, {""X"": 64.36394807389277, ""Y"": 26.086872301004746, ""Z"": 3.1850932055576417}, {""X"": 69.23784797438162, ""Y"": 24.977073726352618, ""Z"": 3.324787732156659}, {""X"": 73.96420634844748, ""Y"": 23.12647926757592, ""Z"": 3.4538116488382045}, {""X"": 76.54020245722758, ""Y"": 21.78534871628882, ""Z"": 3.5223035755169825}, {""X"": 79.08804962668262, ""Y"": 20.22433722467367, ""Z"": 3.5892762244818814}, {""X"": 83.62037049709917, ""Y"": 16.867998116317636, ""Z"": 3.707757307389132}, {""X"": 88.60579374186513, ""Y"": 12.324542816506684, ""Z"": 3.8393690435889107}, {""X"": 93.57493364716038, ""Y"": 6.928539829835529, ""Z"": 3.974412889544917}, {""X"": 99.06443856915357, ""Y"": 0.0008412998921585313, ""Z"": 4.130207281539252}, {""X"": 99.1272223558283, ""Y"": 1.2620542890258832, ""Z"": 4.132032566239975}, {""X"": 99.27062557200505, ""Y"": 0.0, ""Z"": 4.136201663148518}]",[]
c3344a77-1f02-4843-b5d5-f413f244f344,c3344a77-1f02-4843-b5d5-f413f244f344,2.161081395,-0.1716174001,0.01020879628,Right,59.0,0.0175,-0.0142,-6.2,3.288,43.8478,6.4,36.511,27.961,2.313,-4.087,20.529,1.2009,-5.632,34.419,7270.0,1.534,52.373,0.979,-6.204,0.143,-0.008,0.009,21.869,116.804,122.412,1.469,1.375,45.615989,5.232245,3.559,-5.232,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 14.626150284456063, ""Y"": 5.630086799161795, ""Z"": 0.7630557457241981}, {""X"": 31.566802836808296, ""Y"": 12.20561281651471, ""Z"": 1.4375764373668978}, {""X"": 39.4800260420798, ""Y"": 15.082850159672098, ""Z"": 1.6690092736561668}, {""X"": 46.7676992519865, ""Y"": 17.47512830444717, ""Z"": 1.8330357571406721}, {""X"": 54.34169402043956, ""Y"": 19.55880473923933, ""Z"": 1.953337251167491}, {""X"": 60.61162682229261, ""Y"": 20.85628477872566, ""Z"": 2.014894902154754}, {""X"": 66.51973971217024, ""Y"": 21.625946487612108, ""Z"": 2.042589896594127}, {""X"": 72.12509585317117, ""Y"": 21.868283007693105, ""Z"": 2.043220512064277}, {""X"": 77.47726128072703, ""Y"": 21.588210940850047, ""Z"": 2.0222853444023494}, {""X"": 82.61782600708767, ""Y"": 20.79378377782252, ""Z"": 1.9842719931148738}, {""X"": 87.58185411515474, ""Y"": 19.49500755078077, ""Z"": 1.9329016439155364}, {""X"": 92.39926284166388, ""Y"": 17.702758709699328, ""Z"": 1.8713295483898713}, {""X"": 98.25430448192222, ""Y"": 14.784822106509958, ""Z"": 1.7841716536480907}, {""X"": 101.12550606536823, ""Y"": 13.048977180468365, ""Z"": 1.7377161029053791}, {""X"": 104.53134105947002, ""Y"": 10.725997839635806, ""Z"": 1.6804449270442787}, {""X"": 110.69217281450106, ""Y"": 5.795018703841891, ""Z"": 1.5738432601283827}, {""X"": 116.79305262264843, ""Y"": 0.0022602112834135824, ""Z"": 1.4691489694532083}, {""X"": 117.45099968930869, ""Y"": 0.776235234676335, ""Z"": 1.4580889534744004}, {""X"": 118.1224920021393, ""Y"": 1.0428169658242439, ""Z"": 1.4468012434371245}, {""X"": 118.77218786046497, ""Y"": 0.7879747872982534, ""Z"": 1.4358799293433415}, {""X"": 119.43283647397934, ""Y"": 0.00012740242675590707, ""Z"": 1.4247744992023315}, {""X"": 119.98466350399012, ""Y"": 0.18899974065081437, ""Z"": 1.4154983490844182}, {""X"": 120.53367190345693, ""Y"": 0.0, ""Z"": 1.4062695800427778}, {""X"": 122.39225735423223, ""Y"": 0.0, ""Z"": 1.3750269682580594}]",[]
88da3f37-d044-457d-8370-6d1332cd2821,88da3f37-d044-457d-8370-6d1332cd2821,2.245907619,-0.1764352756,0.0289000891,Right,57.6,0.0043,-0.0075,-6.4,3.291,44.4564,6.0,36.838,31.672,2.309,-3.691,22.945,1.2068,-4.662,38.33,8620.0,1.607,55.579,0.922,-5.049,0.135,-0.007,0.009,25.733,115.617,117.825,1.981,1.97,50.129839,5.522055,3.559,-4.658,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 12.623282921465098, ""Y"": 5.532432311259691, ""Z"": 0.6735148534529922}, {""X"": 33.36867593543906, ""Y"": 14.94983290426154, ""Z"": 1.528122164014518}, {""X"": 41.131015037579374, ""Y"": 18.271618793149923, ""Z"": 1.758669742008591}, {""X"": 47.36445267525781, ""Y"": 20.694408990177113, ""Z"": 1.907017428295381}, {""X"": 53.96129396709736, ""Y"": 22.88967813394822, ""Z"": 2.0285187435123153}, {""X"": 60.09461113669169, ""Y"": 24.461782135104023, ""Z"": 2.109744435372835}, {""X"": 65.8495821118204, ""Y"": 25.40792209868567, ""Z"": 2.1597204337647615}, {""X"": 71.29593931613158, ""Y"": 25.732359684186747, ""Z"": 2.1855021465898203}, {""X"": 76.4907317173482, ""Y"": 25.444357206598077, ""Z"": 2.1926407580703855}, {""X"": 82.09220169139175, ""Y"": 24.403823453496617, ""Z"": 2.183883660212573}, {""X"": 87.48925961855466, ""Y"": 22.623753396569242, ""Z"": 2.1622809083511307}, {""X"": 92.72755439911344, ""Y"": 20.123870782683685, ""Z"": 2.13215181872354}, {""X"": 98.40945455296361, ""Y"": 16.523159424303245, ""Z"": 2.093256388864039}, {""X"": 103.99259227800337, ""Y"": 12.073530990078721, ""Z"": 2.0530966877078685}, {""X"": 109.52302213926804, ""Y"": 6.785179180035742, ""Z"": 2.015643115373824}, {""X"": 115.59862152372551, ""Y"": 0.0017911851759890851, ""Z"": 1.9811576759709442}, {""X"": 115.89283732313407, ""Y"": 0.8935914220519692, ""Z"": 1.9797011302600187}, {""X"": 116.19390061170277, ""Y"": 1.2010303241967222, ""Z"": 1.9782106853471173}, {""X"": 116.49384488721321, ""Y"": 0.8918923285876588, ""Z"": 1.9767257802245128}, {""X"": 116.78311641958716, ""Y"": 7.6169301706841e-05, ""Z"": 1.975293712253552}, {""X"": 117.0260288409446, ""Y"": 0.21093302671212655, ""Z"": 1.9740911492234832}, {""X"": 117.26829862245687, ""Y"": 0.0, ""Z"": 1.9728917672022532}, {""X"": 117.80502149726786, ""Y"": 0.0, ""Z"": 1.9702346651627578}]",[]
b80d8525-e480-4238-bfae-afaf3259ea66,b80d8525-e480-4238-bfae-afaf3259ea66,2.1253029,-0.1703918691,0.002408779562,Right,58.5,0.0067,-0.0136,-6.8,2.833,46.0669,7.4,36.143,22.466,1.586,-5.814,16.572,1.2746,-9.414,29.874,6140.0,2.347,53.899,0.963,-10.609,0.151,-0.009,0.012,18.947,126.196,135.965,-2.857,-3.63,40.413108,5.086508,3.575,-9.089,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 14.099858434075912, ""Y"": 4.307295354136367, ""Z"": 0.5945850671086487}, {""X"": 30.186574264897413, ""Y"": 9.302675156181234, ""Z"": 1.00447173516161}, {""X"": 41.141068804557726, ""Y"": 12.53920430187627, ""Z"": 1.1066849211708103}, {""X"": 50.1323743738284, ""Y"": 14.928725969989449, ""Z"": 1.0778677179606548}, {""X"": 58.4336534634587, ""Y"": 16.781867778140885, ""Z"": 0.9590075550053777}, {""X"": 65.32159087859914, ""Y"": 17.958332648388204, ""Z"": 0.792991541248067}, {""X"": 71.81609177904555, ""Y"": 18.68103337647779, ""Z"": 0.58127551107627}, {""X"": 77.97370012780328, ""Y"": 18.94563866986949, ""Z"": 0.33249620170540173}, {""X"": 83.12357030610713, ""Y"": 18.801454177412584, ""Z"": 0.08998639083820029}, {""X"": 88.77476302335869, ""Y"": 18.210400514260186, ""Z"": -0.2102793059197337}, {""X"": 94.21054892720558, ""Y"": 17.170313791857662, ""Z"": -0.5305104107942313}, {""X"": 99.46218005570417, ""Y"": 15.68866638230166, ""Z"": -0.8665595924405181}, {""X"": 102.66318751207278, ""Y"": 14.542078660727569, ""Z"": -1.083018747619481}, {""X"": 106.43206353236405, ""Y"": 12.945670303290653, ""Z"": -1.3479811164862219}, {""X"": 113.16745296491136, ""Y"": 9.404959099026613, ""Z"": -1.8446392730740415}, {""X"": 119.72563732442018, ""Y"": 5.085230980235162, ""Z"": -2.3496823025065585}, {""X"": 126.16185461893902, ""Y"": 0.002784928388308572, ""Z"": -2.8571003968925495}, {""X"": 127.18141534713435, ""Y"": 0.7090372671920022, ""Z"": -2.937916557743473}, {""X"": 128.21889028046337, ""Y"": 0.9520886293646242, ""Z"": -3.020152700005335}, {""X"": 129.21967547506668, ""Y"": 0.7191468379499213, ""Z"": -3.099480605664353}, {""X"": 130.23519995250265, ""Y"": 0.00016899815580018185, ""Z"": -3.179976830682277}, {""X"": 131.09209651939676, ""Y"": 0.17540380651479381, ""Z"": -3.2478993083407754}, {""X"": 131.9423937886386, ""Y"": 0.0, ""Z"": -3.315298686090884}, {""X"": 135.8895902119221, ""Y"": 0.0, ""Z"": -3.628175842154104}]",[]
aa21cf90-16a7-4b36-ae85-6eb84e6a866a,aa21cf90-16a7-4b36-ae85-6eb84e6a866a,2.151045408,-0.1656185064,-0.01044270243,Right,55.6,-0.0041,-0.0125,-5.6,2.138,44.0482,6.2,36.613,29.605,0.75,-5.45,21.769,1.2031,-7.46,35.697,7740.0,1.962,52.835,0.969,-8.146,0.129,-0.006,0.009,23.591,116.336,120.545,-2.797,-3.055,47.644575,5.362107,3.581,-7.133,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 13.611972890257963, ""Y"": 5.593915242032797, ""Z"": 0.4163649254401526}, {""X"": 30.872264740130216, ""Y"": 12.824998325376535, ""Z"": 0.656582611935178}, {""X"": 39.80890473946807, ""Y"": 16.354816166161367, ""Z"": 0.6424748756837347}, {""X"": 47.051336348026496, ""Y"": 18.928396903144588, ""Z"": 0.5584897161878365}, {""X"": 53.74876921201892, ""Y"": 20.94726575061236, ""Z"": 0.42280059494275873}, {""X"": 59.993621082321496, ""Y"": 22.39895078517819, ""Z"": 0.24707667168849162}, {""X"": 65.86324122305162, ""Y"": 23.279126178031174, ""Z"": 0.04046391199673804}, {""X"": 71.42207934163137, ""Y"": 23.589833390700743, ""Z"": -0.18987817084834438}, {""X"": 76.72371551118474, ""Y"": 23.337839766624267, ""Z"": -0.43831229428430063}, {""X"": 82.43586093609349, ""Y"": 22.394262186183653, ""Z"": -0.7338482930693756}, {""X"": 87.33009887154738, ""Y"": 20.981957834138242, ""Z"": -1.006764306790701}, {""X"": 92.67038236147225, ""Y"": 18.763970036071953, ""Z"": -1.3213047525769819}, {""X"": 98.44304256045393, ""Y"": 15.537790921768758, ""Z"": -1.6756717616616048}, {""X"": 101.28007295145538, ""Y"": 13.629922878401326, ""Z"": -1.8533821497041603}, {""X"": 104.65149964012127, ""Y"": 11.084626279452026, ""Z"": -2.0661317983692196}, {""X"": 110.21526872973891, ""Y"": 6.227611763456438, ""Z"": -2.417487915037833}, {""X"": 116.30100266980575, ""Y"": 0.0021798392922676157, ""Z"": -2.7964169134705315}, {""X"": 116.83387350467942, ""Y"": 0.8422449066086415, ""Z"": -2.8291762530334217}, {""X"": 117.34995220222835, ""Y"": 1.1118057694841355, ""Z"": -2.86090326113638}, {""X"": 117.87713490826606, ""Y"": 0.8254332853714175, ""Z"": -2.8933129111903777}, {""X"": 118.38556966175587, ""Y"": 0.00011029014021346484, ""Z"": -2.9245699922665755}, {""X"": 118.81798304251613, ""Y"": 0.19864743263991613, ""Z"": -2.951153501581494}, {""X"": 119.2486069349679, ""Y"": 0.0, ""Z"": -2.9776270001305427}, {""X"": 120.49752365734534, ""Y"": 0.0, ""Z"": -3.054406745443174}]",[]
fce429b7-c810-4d78-a99d-d6f8090b68f0,fce429b7-c810-4d78-a99d-d6f8090b68f0,2.190338986,-0.1774350502,0.02016662794,Right,55.8,-0.0131,-0.0098,-6.8,4.382,42.2653,6.0,36.748,32.263,3.752,-2.248,22.91,1.1501,-2.78,39.317,8760.0,1.538,57.069,0.907,-3.012,0.14,-0.008,0.009,22.961,108.719,111.306,5.855,5.961,48.378055,5.230615,3.733,-2.456,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 30.47580535198174, ""Y"": 13.354910287605284, ""Z"": 2.137904120507457}, {""X"": 37.70428890182583, ""Y"": 16.30953103612426, ""Z"": 2.5814354266316775}, {""X"": 43.54661566640825, ""Y"": 18.46462493059024, ""Z"": 2.9210031709562423}, {""X"": 49.76361405914358, ""Y"": 20.418814129695594, ""Z"": 3.2639297893738317}, {""X"": 55.571987289012135, ""Y"": 21.820554501468724, ""Z"": 3.567675917678187}, {""X"": 61.04316702553367, ""Y"": 22.666850506939863, ""Z"": 3.8398673921722963}, {""X"": 66.2362038008724, ""Y"": 22.96050022468287, ""Z"": 4.086656097859197}, {""X"": 71.19984875122806, ""Y"": 22.708558533521003, ""Z"": 4.313018746849201}, {""X"": 76.55974264438842, ""Y"": 21.78537312193478, ""Z"": 4.548291393634719}, {""X"": 81.72778257587052, ""Y"": 20.200621476277274, ""Z"": 4.767592198664914}, {""X"": 86.7436992423822, ""Y"": 17.97114376005457, ""Z"": 4.974899654187005}, {""X"": 92.18019836714939, ""Y"": 14.756572502459724, ""Z"": 5.195362713877531}, {""X"": 97.51383236058689, ""Y"": 10.782184731016613, ""Z"": 5.40951664913886}, {""X"": 102.78522904859807, ""Y"": 6.058578378248006, ""Z"": 5.621232608846556}, {""X"": 108.55957013877756, ""Y"": 0.0016485980534923783, ""Z"": 5.855438667415142}, {""X"": 108.89436198474782, ""Y"": 0.8129420864408985, ""Z"": 5.869122962792537}, {""X"": 109.23689346975914, ""Y"": 1.0926320560660372, ""Z"": 5.883123608488665}, {""X"": 109.57809871501902, ""Y"": 0.811411250960731, ""Z"": 5.897070045409154}, {""X"": 109.90740580397139, ""Y"": 8.306108998112904e-05, ""Z"": 5.910530156778274}, {""X"": 110.18792352424255, ""Y"": 0.19649793341037025, ""Z"": 5.921996049348771}, {""X"": 110.46762942487726, ""Y"": 0.0, ""Z"": 5.93342875943119}, {""X"": 111.14141369327662, ""Y"": 0.0, ""Z"": 5.960969044712681}]",[]
